3;1;1;1.0403597354888916;144;0.873445987701416;-1;46244;success
6;1;1;3.0009167194366455;186;0.7518019676208496;-2;29144;success
5;1;1;4.79431414604187;159;0.6119616031646729;-2;26344;success
5;1;1;6.616740942001343;231;0.5634293556213379;-1;29144;success
6;1;1;8.434083938598633;100;0.691892147064209;-1;26344;success
7;1;1;10.23730754852295;202;0.5790462493896484;2;28772;success
9;1;1;12.044134616851807;273;0.5057358741760254;2;25972;success
6;1;1;14.171623468399048;165;0.9482967853546143;0;14380;success
2;1;1;16.07278800010681;213;0.6566193103790283;-1;46244;success
8;1;1;17.917845726013184;174;0.6373505592346191;-2;29144;success
2;1;1;19.731700897216797;206;0.5798523426055908;2;28772;success
3;1;1;21.4912269115448;155;0.5772631168365479;-2;29144;success
7;1;1;23.302786350250244;139;0.6512887477874756;1;28772;success
6;1;1;25.131560564041138;149;0.6548440456390381;-1;29144;success
3;1;1;27.002352952957153;122;0.7272739410400391;1;28772;success
4;1;1;28.750206470489502;214;0.5062406063079834;2;28772;success
5;1;1;30.564507007598877;272;0.5196824073791504;-1;29144;success
2;1;1;32.39976477622986;176;0.6381618976593018;-1;26344;success
5;1;1;34.589194774627686;486;0.6744034290313721;-1;26344;success
7;1;1;36.401671409606934;157;0.6350979804992676;-1;26344;success
5;1;1;38.20310115814209;226;0.5497257709503174;-1;26344;success
2;1;1;40.066482067108154;153;0.689159631729126;2;28772;success
3;1;1;41.8406298160553;178;0.5751564502716064;1;28772;success
2;1;1;43.64210247993469;132;0.6481959819793701;0;14380;success
3;1;1;45.4429235458374;218;0.5625956058502197;-1;46244;success
7;1;1;47.25947284698486;169;0.6239399909973145;0;14380;success
5;1;1;49.72045588493347;232;1.198746919631958;0;25960;success
4;1;1;51.544424057006836;226;0.5780849456787109;0;25960;success
a;1;1;53.31061673164368;179;0.5668747425079346;1;45872;success
4;1;1;55.17161750793457;128;0.7090914249420166;1;25972;success
4;1;1;56.92616248130798;130;0.5999062061309814;-2;29144;success
6;1;1;59.646846294403076;257;1.4471015930175781;-1;29144;success
4;1;1;61.50964117050171;270;0.5619752407073975;0;14380;success
4;1;1;63.3028244972229;274;0.49558401107788086;-2;46244;success
8;1;1;65.10368418693542;176;0.6014657020568848;1;28772;success
2;1;1;66.72181844711304;98;0.5052304267883301;-1;29144;success
4;1;1;68.54031991958618;301;0.49225831031799316;-1;26344;success
6;1;1;70.7672598361969;259;0.9444403648376465;1;28772;success
3;1;1;72.60933184623718;324;0.4855954647064209;2;28772;success
5;1;1;74.3695969581604;240;0.503197431564331;0;14380;success
4;1;1;76.2372624874115;270;0.5748438835144043;-1;46244;success
7;1;1;77.99419832229614;233;0.5077118873596191;1;28772;success
9;1;1;79.82459735870361;252;0.5590620040893555;0;14380;success
9;1;1;81.6050353050232;163;0.5876624584197998;1;45872;success
a;1;1;83.47753572463989;233;0.6166625022888184;-2;29144;success
3;1;1;85.222665309906;232;0.48425984382629395;2;28772;success
5;1;1;87.23970818519592;368;0.6204402446746826;2;25972;success
a;1;1;89.07808661460876;215;0.5995275974273682;-2;29144;success
9;1;1;90.95998215675354;150;0.7142796516418457;0;14380;success
a;1;1;92.70888257026672;233;0.49537086486816406;-1;46244;success
6;1;1;94.46776843070984;210;0.5229980945587158;-2;29144;success
9;1;1;96.26772713661194;254;0.5192379951477051;2;28772;success
7;1;1;98.09955072402954;195;0.6141397953033447;-2;29144;success
3;1;1;99.90114378929138;230;0.5438830852508545;-2;26344;success
2;1;1;101.59711265563965;175;0.49995970726013184;-1;29144;success
7;1;1;103.32259202003479;235;0.47632861137390137;-2;29144;success
a;1;1;105.30148911476135;242;0.7108559608459473;-2;26344;success
3;1;1;107.17870306968689;270;0.5847835540771484;1;28772;success
4;1;1;108.9746527671814;208;0.5674936771392822;1;25972;success
4;1;1;110.77550864219666;280;0.4879899024963379;2;28772;success
9;1;1;112.89262104034424;189;0.9054458141326904;1;28772;success
3;1;1;114.58843207359314;168;0.5070855617523193;2;28772;success
4;1;1;116.77097511291504;156;0.9936473369598389;1;28772;success
8;1;1;118.64880561828613;210;0.6423664093017578;-1;29144;success
5;1;1;120.42646861076355;189;0.5689811706542969;0;14380;success
2;1;1;122.88719654083252;268;1.1634767055511475;0;25960;success
7;1;1;124.66428923606873;187;0.5674850940704346;2;45872;success
6;1;1;126.44650173187256;251;0.5166666507720947;0;14380;success
2;1;1;128.27454495429993;238;0.5671250820159912;0;25960;success
5;1;1;130.08312320709229;182;0.5886907577514648;-2;46244;success
9;1;1;131.72673344612122;124;0.49794912338256836;-1;29144;success
a;1;1;133.48851943016052;206;0.540454626083374;1;28772;success
4;1;1;135.48196601867676;251;0.7156591415405273;2;28772;success
7;1;1;137.47058367729187;210;0.7612605094909668;0;14380;success
a;1;1;139.32003712654114;202;0.6299235820770264;1;45872;success
5;1;1;141.12502479553223;127;0.6515536308288574;-1;29144;success
7;1;1;143.12435245513916;182;0.7956345081329346;1;28772;success
8;1;1;145.38083481788635;223;1.0069608688354492;2;28772;success
9;1;1;147.45617270469666;192;0.8602306842803955;2;25972;success
9;1;1;149.38579893112183;103;0.805253267288208;1;28772;success
8;1;1;151.19391345977783;202;0.5864322185516357;-2;29144;success
8;1;1;152.78184914588928;134;0.43665218353271484;1;28772;success
9;1;1;154.38555192947388;147;0.43515586853027344;-2;29144;success
9;1;1;156.1274378299713;166;0.556373119354248;1;28772;success
3;1;1;157.835862159729;184;0.4960629940032959;1;25972;success
a;1;1;159.64458584785461;211;0.5711004734039307;1;25972;success
6;1;1;161.43691563606262;269;0.49953675270080566;-2;29144;success
3;1;1;163.485746383667;366;0.6553900241851807;-1;29144;success
8;1;1;165.27878832817078;215;0.5598597526550293;0;14380;success
2;1;1;167.068519115448;279;0.4822378158569336;0;25960;success
7;1;1;168.88485431671143;238;0.5614025592803955;-2;46244;success
5;1;1;170.71403980255127;184;0.6184537410736084;1;28772;success
3;1;1;172.5130739212036;204;0.5737533569335938;1;25972;success
a;1;1;174.11582255363464;149;0.4337630271911621;2;28772;success
5;1;1;175.94429063796997;319;0.4867384433746338;-1;29144;success
2;1;1;177.75245809555054;229;0.5552082061767578;0;14380;success
2;1;1;179.61035871505737;153;0.6805856227874756;-2;46244;success
8;1;1;181.35984778404236;198;0.5312092304229736;-1;29144;success
a;1;1;190.52073168754578;290;7.843319416046143;-2;29144;success
7;1;1;192.2155373096466;142;0.5294711589813232;1;28772;success
